customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Score_No,Score_Yes
2253-KPMNB,Female,0,Yes,Yes,69,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,No,46.25,3121.4,No,0.996363905555761,3.63609444423889e-03
9281-OFDMF,Male,1,No,No,39,Fiberoptic,No,Yes,No,No,No,Yes,Month-to-month,No,90.7,3413.25,No,0.579121219675354,0.420878780324646
9097-ZUBYC,Male,0,Yes,No,14,DSL,No,No,No,Yes,No,No,Month-to-month,No,48.8,664.4,No,0.809934063161588,0.190065936838412
9766-HGEDE,Female,0,Yes,No,17,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.35,307,No,0.938632991836072,6.13670081639277e-02
3721-WKIIL,Female,0,No,No,27,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,19.6,561.15,No,0.973477830464759,2.65221695352409e-02
6734-CKRSM,Female,0,No,No,3,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20,63.6,No,0.781636919670994,0.218363080329005
5197-LQXXH,Female,0,Yes,No,71,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,83.3,5894.5,No,0.981288766057463,1.87112339425372e-02
6397-JNZZG,Female,1,Yes,No,43,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,55.55,2342.2,Yes,0.738069512359881,0.261930487640119
4393-OBCRR,Female,0,No,No,3,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,20.25,71.2,No,0.878318700461714,0.121681299538286
5879-HMFFH,Female,0,Yes,No,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,88.05,6520.8,No,0.989336581161487,1.06634188385127e-02
4359-INNWN,Female,0,No,No,17,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,20.05,337.9,No,0.934678845191337,6.53211548086634e-02
0585-EGDDA,Male,0,Yes,No,40,Fiberoptic,No,Yes,Yes,No,No,No,Month-to-month,Yes,80,3168.75,No,0.663619225664689,0.336380774335311
4032-RMHCI,Female,0,Yes,Yes,41,DSL,Yes,No,Yes,No,No,No,Oneyear,No,35.4,1412.4,No,0.95241125986067,4.75887401393299e-02
0549-CYCQN,Male,1,No,No,51,Fiberoptic,No,Yes,No,No,No,No,Oneyear,Yes,79.6,3974.7,No,0.793175465085095,0.206824534914905
3896-ZVNET,Female,0,Yes,Yes,24,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,24.7,571.75,No,0.982661314619877,1.73386853801231e-02
6817-WTYHE,Male,0,No,No,2,DSL,No,No,No,No,No,No,Month-to-month,No,44.9,111.05,No,0.573668731160169,0.426331268839831
3082-VQXNH,Male,0,Yes,No,3,DSL,No,Yes,No,No,No,No,Month-to-month,No,29.8,94.4,No,0.571588032699404,0.428411967300596
0750-EKNGL,Male,0,No,No,7,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.75,141.1,No,0.821571699766775,0.178428300233225
7669-LCRSD,Male,0,Yes,Yes,12,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,56.3,628.65,No,0.589767795280292,0.410232204719708
8043-PNYSD,Male,0,Yes,Yes,63,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.55,1245.6,No,0.997360118630475,2.63988136952489e-03
8173-RXAYP,Female,0,Yes,Yes,24,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.7,452.55,No,0.981905711347556,1.80942886524438e-02
4825-XJGDM,Female,0,No,No,61,DSL,Yes,Yes,Yes,Yes,No,No,Oneyear,No,43.7,2696.55,No,0.98629928176278,1.37007182372198e-02
3148-BLQJT,Male,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.1,20.1,Yes,0.772754552997036,0.227245447002964
3665-JATSN,Female,0,No,No,19,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,39.7,710.05,No,0.586149317571893,0.413850682428107
7966-YOTQW,Male,0,No,No,10,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,54.5,568.2,No,0.675289631525865,0.324710368474135
8806-EAGWC,Male,0,No,No,3,DSL,No,No,No,No,Yes,No,Month-to-month,No,55.15,159.15,Yes,0.53264274418827,0.46735725581173
6924-TDGMT,Male,0,Yes,No,11,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,20.55,184.95,No,0.897657335772252,0.102342664227748
8123-QBNAZ,Female,0,Yes,Yes,36,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,104.5,3684.95,No,0.563260249355753,0.436739750644247
4827-LTQRJ,Female,1,Yes,Yes,66,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Oneyear,Yes,110.6,7210.85,No,0.872099446412857,0.127900553587143
7711-YIJWC,Male,0,Yes,Yes,61,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,No,84.9,5264.5,No,0.974537840301302,2.54621596986977e-02
4183-WCSEP,Male,0,No,No,31,Fiberoptic,No,Yes,No,Yes,No,No,Month-to-month,Yes,78.45,2435.15,Yes,0.71119611049394,0.28880388950606
9722-UJOJR,Male,0,Yes,Yes,29,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,70.75,1974.8,Yes,0.589491223179232,0.410508776820768
0464-WJTKO,Female,0,Yes,Yes,72,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.1,1460.85,No,0.998217237154142,1.78276284585791e-03
3902-FOIGH,Male,1,Yes,No,12,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,101.35,1218.55,Yes,0.282818127152205,0.717181872847795
2874-YXVVA,Female,0,No,No,34,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,105.1,3634.8,No,0.576810100841805,0.423189899158195
4210-QFJMF,Female,0,No,No,4,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,79.15,317.25,Yes,0.280937580762413,0.719062419237587
6504-VBLFL,Male,0,Yes,No,55,DSL,Yes,Yes,Yes,No,No,No,Twoyear,No,58.6,3068.6,No,0.988363849720204,1.16361502797962e-02
1085-LDWAM,Female,0,Yes,Yes,69,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,20.35,1442.65,No,0.993628454645203,6.3715453547971e-03
7586-ZATGZ,Male,0,No,No,40,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,84.9,3369.05,No,0.547207036023089,0.452792963976912
1843-TLSGD,Female,0,Yes,Yes,13,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.85,272.35,No,0.969618369804157,3.03816301958426e-02
9626-VFRGG,Female,0,No,Yes,41,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,88.5,3645.05,No,0.59997067855456,0.40002932144544
7075-BNDVQ,Female,0,No,No,4,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,35,135.75,No,0.613402468735626,0.386597531264374
9143-CANJF,Female,0,Yes,Yes,24,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,55.15,1319.85,No,0.907869130444599,9.21308695554014e-02
1086-LXKFY,Female,0,Yes,Yes,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.1,69.1,Yes,0.343636534923646,0.656363465076354
2636-ALXXZ,Female,1,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.6,69.6,Yes,0.233868696204258,0.766131303795742
9643-AVVWI,Female,0,Yes,Yes,3,Fiberoptic,No,Yes,No,Yes,No,No,Month-to-month,Yes,80,241.3,No,0.557067280814849,0.442932719185151
6061-PQHMK,Female,0,No,No,25,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.9,527.5,No,0.954326707184431,4.56732928155693e-02
9122-UMROB,Male,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,20.3,20.3,No,0.773314244120776,0.226685755879224
9659-ZTWSM,Male,1,Yes,No,66,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,107.35,7051.95,No,0.814908023458996,0.185091976541004
6685-GBWJZ,Male,0,Yes,No,63,DSL,Yes,Yes,No,Yes,Yes,No,Oneyear,No,70.8,4448.8,No,0.982922477350489,1.70775226495115e-02
5016-ETTFF,Male,0,No,No,10,DSL,No,No,Yes,No,No,No,Month-to-month,No,29.5,255.25,Yes,0.598325587749297,0.401674412250702
3866-MDTUB,Female,0,No,No,2,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,70.75,146.9,Yes,0.480894190728485,0.519105809271515
2195-VVRJF,Male,1,Yes,No,18,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,59.1,1011.05,No,0.615918791037407,0.384081208962593
4573-JKNAE,Male,0,No,Yes,12,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.35,212.3,No,0.967008082894371,3.29919171056292e-02
9817-APLHW,Male,0,No,No,12,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,25,316.2,No,0.860124190563085,0.139875809436915
8380-MQINP,Female,0,Yes,Yes,55,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.3,1079.05,No,0.995988726116674,4.01127388332585e-03
0840-DFEZH,Female,0,No,No,7,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,75.35,564.65,No,0.362296112175922,0.637703887824078
8690-ZVLCL,Female,0,Yes,Yes,68,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,88,6161.9,No,0.989522663566621,1.04773364333788e-02
4616-EWBNJ,Female,0,No,No,16,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,20.1,318.6,No,0.931672575035623,6.83274249643771e-02
6923-AQONU,Male,0,Yes,Yes,23,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.9,454,No,0.982037883119208,1.79621168807915e-02
2172-EJXVF,Female,1,No,No,71,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,105.9,7521.95,No,0.718721531144427,0.281278468855573
7663-RGWBC,Male,0,No,No,1,DSL,No,No,No,No,No,No,Month-to-month,Yes,44.15,44.15,Yes,0.480947047561616,0.519052952438384
9124-LHCJQ,Female,0,No,No,1,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,85.45,85.45,Yes,0.283106514938316,0.716893485061684
5447-VYTKW,Male,0,No,No,27,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,53.45,1461.45,No,0.902992677469324,9.70073225306764e-02
8659-HDIYE,Female,1,No,No,64,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,74.65,4869.35,No,0.926961684980157,7.30383150198428e-02
3658-KIBGF,Female,0,No,No,1,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,54.9,54.9,Yes,0.615465045705072,0.384534954294928
3474-BAFSJ,Male,0,Yes,No,57,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,57.5,3265.95,No,0.974600937023727,2.53990629762732e-02
1370-GGAWX,Female,0,No,No,46,Fiberoptic,No,Yes,Yes,No,No,Yes,Oneyear,Yes,94.15,4408.45,No,0.747414410184808,0.252585589815192
5307-UVGNB,Female,0,Yes,Yes,53,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,48.7,2495.2,No,0.905741542866363,9.4258457133637e-02
7580-UGXNC,Female,1,No,No,2,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,54.85,104.2,Yes,0.618201545990732,0.381798454009268
3642-BYHDO,Female,0,Yes,Yes,71,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.9,1389.35,No,0.998152599014942,1.84740098505824e-03
0396-HUJBP,Female,0,No,No,2,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.3,44.4,No,0.77114388438154,0.22885611561846
8185-UPYBR,Male,0,Yes,No,6,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,75.5,438,Yes,0.38554974764456,0.61445025235544
7526-BEZQB,Male,0,No,No,12,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,96.05,1148.1,Yes,0.306416152232982,0.693583847767018
8498-XXGWA,Female,0,Yes,No,65,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,55.15,3673.15,No,0.941078424382007,5.89215756179927e-02
7234-KMNRQ,Male,0,No,No,4,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19,73.45,No,0.794876393138003,0.205123606861997
7636-PEPNS,Female,0,Yes,Yes,58,DSL,No,No,No,No,No,No,Oneyear,Yes,44.1,2413.05,No,0.959440576382893,4.05594236171065e-02
4683-WYDOU,Male,0,Yes,No,62,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Twoyear,Yes,107.6,6912.7,No,0.913027933391977,8.69720666080228e-02
5578-NKCXI,Female,0,Yes,Yes,58,Fiberoptic,Yes,Yes,No,No,Yes,Yes,Oneyear,No,99.25,5846.65,No,0.866874702696329,0.133125297303671
4299-OPXEJ,Female,0,No,No,56,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,19.55,1080.55,No,0.993547253743166,6.4527462568344e-03
6693-DJWTY,Female,0,No,Yes,35,DSL,Yes,Yes,No,No,No,No,Oneyear,No,55.6,2016.45,No,0.947119887850504,5.2880112149496e-02
1167-OYZJF,Female,1,Yes,No,67,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,20.05,1263.05,No,0.995071870930196,4.92812906980444e-03
7056-IMHCC,Male,1,Yes,No,53,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,101.9,5549.4,Yes,0.490703965317412,0.509296034682588
0603-OLQDC,Male,0,No,Yes,12,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,69.85,837.5,No,0.600997904535917,0.399002095464083
4176-FXYBO,Male,0,Yes,No,54,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,109.55,6118.95,No,0.712857249883484,0.287142750116516
6719-FGEDO,Female,0,Yes,No,72,Fiberoptic,Yes,Yes,Yes,Yes,No,No,Twoyear,Yes,97,7104.2,No,0.977395672198129,2.26043278018707e-02
1837-YQUCE,Female,0,No,No,70,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,58.35,4214.25,No,0.984733401856047,1.52665981439527e-02
4510-HIMLV,Male,0,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.8,69.8,Yes,0.313084241159342,0.686915758840658
9391-LMANN,Male,0,No,Yes,53,Fiberoptic,Yes,Yes,Yes,No,No,Yes,Oneyear,No,95.95,5036.9,No,0.891521923177937,0.108478076822063
2430-USGXP,Male,0,Yes,No,24,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,101.05,2391.8,Yes,0.390734165272692,0.609265834727308
1877-HKBQX,Female,0,No,No,11,DSL,Yes,No,No,Yes,No,No,Oneyear,Yes,54.6,617.85,No,0.877010020953083,0.122989979046917
4450-DLLMH,Male,0,No,No,2,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,71.3,157.75,No,0.324286218866667,0.675713781133333
0428-AXXLJ,Male,0,No,No,25,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,19.5,516.3,No,0.940089816278889,5.99101837211109e-02
0468-YRPXN,Male,0,No,No,29,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,98.8,2807.1,No,0.532391820555742,0.467608179444258
5996-NRVXR,Male,1,Yes,No,40,Fiberoptic,Yes,Yes,Yes,Yes,Yes,No,Oneyear,Yes,98.15,4116.8,No,0.816291179937355,0.183708820062645
3739-YBWAB,Male,0,Yes,No,36,DSL,Yes,No,Yes,No,No,No,Oneyear,No,35.35,1317.95,No,0.935125990052698,6.48740099473018e-02
5473-KHBPS,Female,0,Yes,Yes,52,Fiberoptic,No,Yes,Yes,No,Yes,No,Oneyear,Yes,95.7,4976.15,No,0.806992874433705,0.193007125566295
0326-VDYXE,Female,0,Yes,No,70,Fiberoptic,No,No,Yes,No,Yes,Yes,Oneyear,Yes,97.65,6982.5,No,0.774551598587941,0.225448401412059
0311-UNPFF,Female,0,No,No,26,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,88.8,2274.35,Yes,0.362550175510135,0.637449824489865
6609-MXJHJ,Female,0,Yes,Yes,30,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,25.1,789.55,No,0.981631445356001,1.83685546439985e-02
9402-ORRAH,Female,1,No,No,15,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,91.5,1400.3,No,0.23088448540137,0.76911551459863
7599-FKVXZ,Male,0,Yes,No,42,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,106.15,4512.7,Yes,0.620631511102044,0.379368488897957
7801-KICAO,Female,0,No,No,18,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,74.15,1345.75,No,0.443610028798525,0.556389971201475
8229-TNIQA,Female,0,No,No,4,DSL,No,No,No,No,No,No,Month-to-month,Yes,45.3,196.95,Yes,0.503947415404504,0.496052584595496
6060-QBMGV,Male,0,Yes,No,70,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.85,1433.8,No,0.997850686965341,2.14931303465931e-03
6221-AVQYL,Male,0,No,No,2,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,73.25,131.05,Yes,0.333159900996583,0.666840099003417
0003-MKNFE,Male,0,No,No,9,DSL,No,No,No,No,No,Yes,Month-to-month,No,59.9,542.4,No,0.608361574808662,0.391638425191338
0975-UYDTX,Female,0,Yes,No,26,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,90.1,2312.55,No,0.903932152746541,9.60678472534585e-02
5968-VXZLG,Male,0,No,No,2,DSL,No,No,No,No,No,No,Month-to-month,Yes,46.6,87.9,No,0.50121530181161,0.49878469818839
5569-KGJHX,Female,0,Yes,Yes,9,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,85.35,754.65,Yes,0.370009784888318,0.629990215111682
4988-IQIGL,Male,1,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,75.35,75.35,Yes,0.258974249392063,0.741025750607937
5201-FRKKS,Male,0,No,No,25,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,No,74.3,1952.25,No,0.657011270122901,0.342988729877099
7730-IUTDZ,Male,0,No,No,43,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,Yes,75.2,3198.6,Yes,0.717938778327163,0.282061221672837
8295-KMENE,Female,0,Yes,Yes,59,DSL,Yes,No,Yes,Yes,Yes,No,Twoyear,Yes,76.45,4519.5,No,0.986612523476626,1.33874765233738e-02
9821-BESNZ,Male,0,No,No,66,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Oneyear,Yes,104.25,6860.6,No,0.860784556358778,0.139215443641222
1335-NTIUC,Male,0,No,No,9,DSL,No,No,No,No,No,No,Month-to-month,Yes,24.95,190.25,No,0.501571676323391,0.498428323676609
4558-CGYCZ,Male,0,No,No,4,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.75,78.3,No,0.796608755086511,0.203391244913489
2550-AEVRU,Female,0,Yes,Yes,57,DSL,Yes,Yes,No,No,No,No,Oneyear,No,53.45,3053,No,0.978175673035873,2.18243269641272e-02
9026-RNUJS,Male,1,No,No,5,DSL,No,No,Yes,No,No,No,Month-to-month,No,50.35,237.25,Yes,0.528337608444627,0.471662391555373
9028-LIHRP,Male,0,Yes,Yes,71,Fiberoptic,Yes,Yes,Yes,Yes,Yes,No,Twoyear,No,100.2,7209,No,0.979230907512973,2.07690924870265e-02
6212-ATMLK,Female,0,No,No,50,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,95.7,4729.75,No,0.522731594198992,0.477268405801008
0670-ANMUU,Male,0,No,No,71,Fiberoptic,Yes,No,No,Yes,No,Yes,Oneyear,No,97.65,6687.85,No,0.950108599917231,4.9891400082769e-02
8417-GSODA,Male,0,Yes,Yes,28,Fiberoptic,No,No,No,No,Yes,Yes,Oneyear,No,92.2,2568.15,No,0.68385094388474,0.31614905611526
1624-NALOJ,Male,1,No,No,5,Fiberoptic,No,Yes,No,No,No,Yes,Month-to-month,Yes,89.8,502.6,Yes,0.274401091994233,0.725598908005767
9677-AVKED,Female,0,No,Yes,53,DSL,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,84.6,4449.75,No,0.937535065825011,6.24649341749889e-02
1670-SVOWZ,Female,0,Yes,Yes,14,Fiberoptic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,89.65,1208.35,Yes,0.583245680085269,0.416754319914731
2227-JRSJX,Female,0,No,No,21,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,99.15,1956.4,No,0.518206918276146,0.481793081723854
6696-YDAYZ,Male,0,Yes,Yes,16,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.5,290.55,No,0.97492926361658,2.50707363834199e-02
6506-EYCNH,Female,0,Yes,Yes,28,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,19.55,543.8,No,0.91378517031128,8.62148296887196e-02
4634-JLRJT,Female,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20.35,20.35,No,0.702106736661811,0.297893263338189
7541-YLXCL,Male,0,No,No,36,DSL,No,Yes,No,Yes,No,Yes,Oneyear,Yes,65.4,2498.4,Yes,0.917854987933302,8.21450120666979e-02
6080-TCMYC,Male,0,Yes,Yes,40,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,81.2,3292.3,No,0.662925065976738,0.337074934023262
6357-JJPQT,Female,0,No,No,3,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,80.5,232.35,No,0.275018707150166,0.724981292849834
5913-INRQV,Male,1,Yes,No,34,Fiberoptic,Yes,No,No,Yes,Yes,No,Oneyear,No,90.15,3128.8,No,0.832905164788373,0.167094835211627
8722-NGNBH,Male,0,No,No,5,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,40,223.45,Yes,0.759306490133754,0.240693509866246
9643-YBLUR,Male,0,Yes,No,9,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,69.05,653.95,No,0.589085857526182,0.410914142473818
0133-BMFZO,Female,0,No,No,2,Fiberoptic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,86.25,181.65,Yes,0.601482864417021,0.398517135582979
2260-USTRB,Female,1,No,No,2,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,70.2,115.95,Yes,0.242980711229664,0.757019288770336
3656-TKRVZ,Female,0,No,No,3,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,55.35,165.2,Yes,0.706803940279351,0.293196059720649
7011-CVEUC,Male,0,Yes,No,25,Fiberoptic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,95.7,2338.35,No,0.529780959858091,0.470219040141909
7925-PNRGI,Female,0,Yes,Yes,45,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,81.3,3541.1,No,0.945719554758088,5.42804452419115e-02
8623-TMRBY,Male,1,Yes,Yes,51,Fiberoptic,No,Yes,Yes,No,No,No,Month-to-month,Yes,84.2,4146.05,Yes,0.693137589709643,0.306862410290357
3038-PQIUY,Female,0,No,No,38,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,66.15,2522.4,No,0.866048188983901,0.133951811016099
8148-BPLZQ,Male,0,No,No,34,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,49.8,1734.2,No,0.803313869506294,0.196686130493706
2623-DRYAM,Female,0,Yes,No,70,Fiberoptic,No,No,Yes,No,Yes,Yes,Oneyear,Yes,101.75,7069.3,No,0.781304199170033,0.218695800829967
3208-YPIOE,Male,0,No,No,39,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,75.25,3017.65,Yes,0.68755163236074,0.31244836763926
4488-KQFDT,Female,0,No,No,61,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,103.95,6423,No,0.742376147890642,0.257623852109358
8707-RMEZH,Female,1,Yes,No,69,Fiberoptic,Yes,Yes,No,No,No,Yes,Oneyear,No,87.3,6055.55,No,0.8921695128419,0.1078304871581
2933-FILNV,Female,0,Yes,Yes,2,DSL,No,No,No,No,No,No,Month-to-month,Yes,24.4,36.55,Yes,0.452597314673733,0.547402685326267
3569-JFODW,Female,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,90.95,6652.45,No,0.990628279320989,9.37172067901113e-03
3243-ZHOHY,Female,0,No,No,16,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,20.1,296.15,No,0.932125752817724,6.78742471822764e-02
2203-GHNWN,Female,0,Yes,No,24,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,79.65,1928.7,No,0.508365703515837,0.491634296484163
7579-OOPEC,Female,1,Yes,No,2,DSL,No,Yes,No,No,No,No,Month-to-month,No,50.15,115.1,Yes,0.539907483077391,0.460092516922609
0512-FLFDW,Female,1,Yes,No,60,Fiberoptic,No,No,Yes,No,Yes,Yes,Oneyear,Yes,100.5,6029,No,0.663306141563488,0.336693858436512
0487-CRLZF,Female,0,No,No,49,DSL,No,No,Yes,Yes,Yes,Yes,Twoyear,Yes,74.45,3721.9,No,0.957565162490107,4.24348375098935e-02
1016-DJTSV,Male,1,No,No,8,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.7,572.85,No,0.285920455013348,0.714079544986652
0174-QRVVY,Male,0,Yes,Yes,71,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,25.35,1847.55,No,0.998127523190121,1.87247680987904e-03
