customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Score_Yes,Score_No
0468-YRPXN,Male,0,No,No,29,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,98.8,2807.1,No,0.292475791715651,0.707524208284349
5996-NRVXR,Male,1,Yes,No,40,Fiberoptic,Yes,Yes,Yes,Yes,Yes,No,Oneyear,Yes,98.15,4116.8,No,0.162791677563032,0.837208322436968
3739-YBWAB,Male,0,Yes,No,36,DSL,Yes,No,Yes,No,No,No,Oneyear,No,35.35,1317.95,No,0.104621689003814,0.895378310996186
5473-KHBPS,Female,0,Yes,Yes,52,Fiberoptic,No,Yes,Yes,No,Yes,No,Oneyear,Yes,95.7,4976.15,No,0.155314943712212,0.844685056287788
0326-VDYXE,Female,0,Yes,No,70,Fiberoptic,No,No,Yes,No,Yes,Yes,Oneyear,Yes,97.65,6982.5,No,0.161497889246738,0.838502110753262
0311-UNPFF,Female,0,No,No,26,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,88.8,2274.35,Yes,0.530874541521067,0.469125458478933
6609-MXJHJ,Female,0,Yes,Yes,30,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,25.1,789.55,No,0.110541476461863,0.889458523538137
9402-ORRAH,Female,1,No,No,15,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,91.5,1400.3,No,0.766028103612451,0.233971896387549
7599-FKVXZ,Male,0,Yes,No,42,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,106.15,4512.7,Yes,0.199425774984008,0.800574225015992
7801-KICAO,Female,0,No,No,18,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,74.15,1345.75,No,0.561411414200633,0.438588585799367
8229-TNIQA,Female,0,No,No,4,DSL,No,No,No,No,No,No,Month-to-month,Yes,45.3,196.95,Yes,0.32860896606684,0.67139103393316
6060-QBMGV,Male,0,Yes,No,70,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.85,1433.8,No,0.161017480135009,0.838982519864991
6221-AVQYL,Male,0,No,No,2,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,73.25,131.05,Yes,0.787177186809265,0.212822813190735
0003-MKNFE,Male,0,No,No,9,DSL,No,No,No,No,No,Yes,Month-to-month,No,59.9,542.4,No,0.29079768622854,0.70920231377146
0975-UYDTX,Female,0,Yes,No,26,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,90.1,2312.55,No,0.111390208750455,0.888609791249545
5968-VXZLG,Male,0,No,No,2,DSL,No,No,No,No,No,No,Month-to-month,Yes,46.6,87.9,No,0.382817310562166,0.617182689437834
5569-KGJHX,Female,0,Yes,Yes,9,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,85.35,754.65,Yes,0.694904798804451,0.305095201195549
4988-IQIGL,Male,1,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,75.35,75.35,Yes,0.845933415534858,0.154066584465142
5201-FRKKS,Male,0,No,No,25,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,No,74.3,1952.25,No,0.20913625221112,0.79086374778888
7730-IUTDZ,Male,0,No,No,43,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,Yes,75.2,3198.6,Yes,0.167235826034761,0.832764173965239
8295-KMENE,Female,0,Yes,Yes,59,DSL,Yes,No,Yes,Yes,Yes,No,Twoyear,Yes,76.45,4519.5,No,0.103057027828735,0.896942972171265
9821-BESNZ,Male,0,No,No,66,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Oneyear,Yes,104.25,6860.6,No,0.144488085429035,0.855511914570965
1335-NTIUC,Male,0,No,No,9,DSL,No,No,No,No,No,No,Month-to-month,Yes,24.95,190.25,No,0.292494761627959,0.707505238372041
4558-CGYCZ,Male,0,No,No,4,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,19.75,78.3,No,0.159752896392684,0.840247103607316
2550-AEVRU,Female,0,Yes,Yes,57,DSL,Yes,Yes,No,No,No,No,Oneyear,No,53.45,3053,No,0.100004756314266,0.899995243685734
9026-RNUJS,Male,1,No,No,5,DSL,No,No,Yes,No,No,No,Month-to-month,No,50.35,237.25,Yes,0.359455273931449,0.640544726068551
9028-LIHRP,Male,0,Yes,Yes,71,Fiberoptic,Yes,Yes,Yes,Yes,Yes,No,Twoyear,No,100.2,7209,No,0.160037593578102,0.839962406421898
6212-ATMLK,Female,0,No,No,50,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,95.7,4729.75,No,0.251631153061479,0.748368846938521
0670-ANMUU,Male,0,No,No,71,Fiberoptic,Yes,No,No,Yes,No,Yes,Oneyear,No,97.65,6687.85,No,0.124487855440258,0.875512144559742
8417-GSODA,Male,0,Yes,Yes,28,Fiberoptic,No,No,No,No,Yes,Yes,Oneyear,No,92.2,2568.15,No,0.267993292717447,0.732006707282553
1624-NALOJ,Male,1,No,No,5,Fiberoptic,No,Yes,No,No,No,Yes,Month-to-month,Yes,89.8,502.6,Yes,0.822937831549272,0.177062168450728
9677-AVKED,Female,0,No,Yes,53,DSL,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,84.6,4449.75,No,0.102912563108195,0.897087436891805
1670-SVOWZ,Female,0,Yes,Yes,14,Fiberoptic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,89.65,1208.35,Yes,0.478744669207772,0.521255330792228
2227-JRSJX,Female,0,No,No,21,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,99.15,1956.4,No,0.435470713195869,0.564529286804131
6696-YDAYZ,Male,0,Yes,Yes,16,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.5,290.55,No,0.134072977580264,0.865927022419736
6506-EYCNH,Female,0,Yes,Yes,28,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,19.55,543.8,No,0.124326827292154,0.875673172707846
4634-JLRJT,Female,0,No,No,1,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20.35,20.35,No,0.168859409732604,0.831140590267396
7541-YLXCL,Male,0,No,No,36,DSL,No,Yes,No,Yes,No,Yes,Oneyear,Yes,65.4,2498.4,Yes,9.08244070265576e-02,0.909175592973442
6080-TCMYC,Male,0,Yes,Yes,40,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,81.2,3292.3,No,0.222403287838941,0.777596712161059
6357-JJPQT,Female,0,No,No,3,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,80.5,232.35,No,0.814289093268808,0.185710906731192
5913-INRQV,Male,1,Yes,No,34,Fiberoptic,Yes,No,No,Yes,Yes,No,Oneyear,No,90.15,3128.8,No,0.146095257992378,0.853904742007622
8722-NGNBH,Male,0,No,No,5,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,40,223.45,Yes,0.130088174218861,0.869911825781139
9643-YBLUR,Male,0,Yes,No,9,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,69.05,653.95,No,0.365181620948294,0.634818379051706
0133-BMFZO,Female,0,No,No,2,Fiberoptic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,86.25,181.65,Yes,0.536784845272192,0.463215154727808
2260-USTRB,Female,1,No,No,2,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,70.2,115.95,Yes,0.827961881205222,0.172038118794778
3656-TKRVZ,Female,0,No,No,3,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,55.35,165.2,Yes,0.164159061302864,0.835840938697136
7011-CVEUC,Male,0,Yes,No,25,Fiberoptic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,95.7,2338.35,No,0.36373717904545,0.63626282095455
7925-PNRGI,Female,0,Yes,Yes,45,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,81.3,3541.1,No,8.63083223600192e-02,0.913691677639981
8623-TMRBY,Male,1,Yes,Yes,51,Fiberoptic,No,Yes,Yes,No,No,No,Month-to-month,Yes,84.2,4146.05,Yes,0.196247443063306,0.803752556936694
3038-PQIUY,Female,0,No,No,38,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,66.15,2522.4,No,0.107179758021923,0.892820241978077
8148-BPLZQ,Male,0,No,No,34,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,49.8,1734.2,No,0.141618925762447,0.858381074237553
2623-DRYAM,Female,0,Yes,No,70,Fiberoptic,No,No,Yes,No,Yes,Yes,Oneyear,Yes,101.75,7069.3,No,0.163384804232228,0.836615195767772
3208-YPIOE,Male,0,No,No,39,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,75.25,3017.65,Yes,0.17937125386924,0.82062874613076
4488-KQFDT,Female,0,No,No,61,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,103.95,6423,No,0.156240902835174,0.843759097164826
8707-RMEZH,Female,1,Yes,No,69,Fiberoptic,Yes,Yes,No,No,No,Yes,Oneyear,No,87.3,6055.55,No,0.162235581174156,0.837764418825844
2933-FILNV,Female,0,Yes,Yes,2,DSL,No,No,No,No,No,No,Month-to-month,Yes,24.4,36.55,Yes,0.231919005996623,0.768080994003377
3569-JFODW,Female,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,90.95,6652.45,No,0.162559282342637,0.837440717657363
3243-ZHOHY,Female,0,No,No,16,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,20.1,296.15,No,0.143440659037108,0.856559340962892
2203-GHNWN,Female,0,Yes,No,24,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,79.65,1928.7,No,0.43641642204904,0.56358357795096
7579-OOPEC,Female,1,Yes,No,2,DSL,No,Yes,No,No,No,No,Month-to-month,No,50.15,115.1,Yes,0.286208821502786,0.713791178497214
0512-FLFDW,Female,1,Yes,No,60,Fiberoptic,No,No,Yes,No,Yes,Yes,Oneyear,Yes,100.5,6029,No,0.164296977316257,0.835703022683743
0487-CRLZF,Female,0,No,No,49,DSL,No,No,Yes,Yes,Yes,Yes,Twoyear,Yes,74.45,3721.9,No,9.67714650849292e-02,0.903228534915071
1016-DJTSV,Male,1,No,No,8,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.7,572.85,No,0.746054395684736,0.253945604315264
0174-QRVVY,Male,0,Yes,Yes,71,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,25.35,1847.55,No,0.153447687070578,0.846552312929422
5699-BNCAS,Male,1,No,No,71,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,24.65,1766.75,No,0.150974709659596,0.849025290340404
2900-PHPLN,Female,1,Yes,No,70,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,19.55,1462.05,No,0.156251522498305,0.843748477501695
8751-EDEKA,Female,0,Yes,No,28,Fiberoptic,No,Yes,Yes,No,No,Yes,Month-to-month,No,89.9,2433.5,No,0.337861735604903,0.662138264395097
2259-OUUSZ,Male,0,No,No,7,DSL,No,No,Yes,Yes,No,No,Oneyear,Yes,35.5,249.55,No,0.199794001113271,0.800205998886729
6257-RJOHI,Male,0,No,No,4,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,50.8,202.3,No,0.243604799553941,0.756395200446059
1545-JFUML,Male,0,Yes,No,71,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Twoyear,Yes,99,6994.6,No,0.160784548440616,0.839215451559384
7825-GKXMW,Female,0,No,No,1,DSL,No,No,No,No,No,No,Month-to-month,No,45.8,45.8,Yes,0.287334239467902,0.712665760532099
0836-SEYLU,Male,0,Yes,No,9,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,40.65,328.95,Yes,0.144110481380482,0.855889518619518
6849-OYAMU,Male,0,Yes,Yes,19,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Oneyear,No,100,1888.65,Yes,0.244804120090623,0.755195879909377
9488-HGMJH,Female,1,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,71.15,71.15,Yes,0.839178286247978,0.160821713752022
2150-WLKUW,Female,0,Yes,No,40,DSL,No,Yes,No,No,Yes,No,Oneyear,No,63.9,2635,No,8.67003058876453e-02,0.913299694112355
7159-FVYPK,Female,0,Yes,Yes,3,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,69.15,235,No,0.325546590620847,0.674453409379153
6088-BXMRG,Female,0,Yes,Yes,32,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,98.85,3089.6,No,0.367509223276254,0.632490776723746
3812-LRZIR,Female,0,Yes,Yes,27,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,24.5,761.95,No,0.11972589847418,0.88027410152582
4818-QIUFN,Female,1,No,No,20,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,Yes,79.15,1520.9,Yes,0.500450103247446,0.499549896752554
9209-NWPGU,Male,0,No,No,44,DSL,Yes,No,No,Yes,Yes,No,Oneyear,No,65.4,2774.55,No,7.41004193235908e-02,0.925899580676409
6688-UZPWD,Female,0,Yes,No,11,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,102,1145.35,Yes,0.735771270700172,0.264228729299828
0968-GSIKN,Female,0,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,70.8,70.8,Yes,0.798290128596112,0.201709871403888
6771-XWBDM,Female,0,Yes,No,57,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,104.5,5921.35,Yes,0.190619670698496,0.809380329301504
2897-DOVND,Male,0,No,No,2,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.8,146.65,No,0.773631717906471,0.226368282093529
4950-BDEUX,Male,0,No,No,35,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,49.2,1701.65,No,0.141612419550312,0.858387580449688
2391-SOORI,Male,0,No,Yes,4,DSL,Yes,No,No,No,No,No,Month-to-month,No,49.35,219.65,Yes,0.179525087822675,0.820474912177325
4806-HIPDW,Female,0,Yes,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,68.95,68.95,Yes,0.753492322084589,0.246507677915411
4424-TKOPW,Male,1,No,No,2,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,93.85,196.75,Yes,0.899448479358781,0.100551520641219
4415-WNGVR,Female,1,Yes,No,12,DSL,Yes,No,Yes,Yes,Yes,Yes,Oneyear,Yes,79.2,943.85,No,0.201052342931404,0.798947657068596
6674-KVJHG,Female,0,No,No,11,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,25.2,245.15,No,0.146514686627483,0.853485313372517
3537-HPKQT,Female,0,Yes,No,55,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,77.75,4266.4,No,0.170875102672031,0.829124897327969
5821-MMEIL,Female,0,Yes,No,57,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.9,1115.6,No,0.138922898232831,0.861077101767169
8260-NGFNY,Female,0,No,No,1,DSL,No,No,No,No,No,No,Month-to-month,No,25.2,25.2,Yes,0.253937683034223,0.746062316965777
6968-URWQU,Male,0,Yes,No,43,DSL,No,No,No,No,Yes,No,Oneyear,Yes,56.35,2391.15,No,0.12287507659933,0.87712492340067
4742-TXUEX,Female,0,Yes,Yes,47,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.3,890.5,No,0.129013736562664,0.870986263437336
9631-XEYKE,Male,0,No,No,3,DSL,No,No,No,No,No,No,Month-to-month,No,50.4,137.25,No,0.293550015280296,0.706449984719704
8873-TMKGR,Male,0,No,No,29,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.1,529.5,No,0.136421431909226,0.863578568090774
8614-VGMMV,Female,0,No,No,15,DSL,No,No,No,No,No,No,Month-to-month,Yes,49.1,679.55,Yes,0.248851791193018,0.751148208806982
7868-BGSZA,Male,0,Yes,No,43,DSL,Yes,No,Yes,No,Yes,Yes,Oneyear,Yes,80.2,3581.6,No,0.106863669478138,0.893136330521862
8644-XLFBW,Male,1,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,71.65,71.65,Yes,0.835791719151879,0.164208280848121
2903-YYTBW,Male,0,Yes,Yes,1,DSL,No,No,No,No,No,No,Month-to-month,No,44.55,44.55,No,0.270449986700044,0.729550013299956
8573-JGCZW,Male,0,No,No,17,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,19.65,351.55,No,0.139772480188159,0.860227519811841
9306-CPCBC,Female,0,No,No,3,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,74.25,210.3,Yes,0.789145856327211,0.210854143672789
9504-YAZWB,Female,0,No,No,53,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,20.25,1048.45,No,0.136524791299942,0.863475208700058
8819-ZBYNA,Female,0,Yes,No,58,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Twoyear,Yes,109.1,6393.65,No,0.143109588649651,0.856890411350349
9481-IEBZY,Male,1,Yes,No,72,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,112.9,8061.5,No,0.174792610750094,0.825207389249906
1833-VGRUM,Female,1,No,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,74.2,74.2,Yes,0.848552078540607,0.151447921459393
6137-NICCO,Female,0,Yes,Yes,6,Fiberoptic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,94.05,518.75,No,0.742561868566503,0.257438131433497
3620-EHIMZ,Female,0,Yes,Yes,52,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.35,1031.7,No,0.132918146600702,0.867081853399298
6870-ECSHE,Female,0,No,No,2,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,20.45,34.8,No,0.16225863069972,0.83774136930028
8747-UDCOI,Female,0,Yes,No,65,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,19.35,1319.95,No,0.152476179086227,0.847523820913773
8374-XGEJJ,Male,1,Yes,No,43,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,101,4388.4,Yes,0.311667286908891,0.688332713091109
4626-OZDTJ,Female,0,Yes,No,51,DSL,No,Yes,No,Yes,Yes,Yes,Oneyear,Yes,78.65,3950.85,No,0.106426029651592,0.893573970348408
9169-BSVIN,Male,0,No,No,12,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,74.75,827.05,No,0.276680333534145,0.723319666465855
6872-HXFNF,Female,0,Yes,No,64,DSL,No,No,Yes,Yes,No,No,Oneyear,No,58.35,3756.45,No,0.101065548764483,0.898934451235517
0812-WUPTB,Male,1,Yes,No,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,70.85,70.85,Yes,0.722323593597818,0.277676406402182
3594-UVONA,Female,0,No,No,35,DSL,Yes,No,Yes,Yes,Yes,Yes,Oneyear,Yes,85.95,3110.1,Yes,9.75101941972917e-02,0.902489805802708
5089-IFSDP,Female,0,Yes,No,58,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Twoyear,Yes,109.45,6144.55,Yes,0.154127567531141,0.845872432468859
6418-HNFED,Male,0,Yes,No,51,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,83.25,4089.45,No,9.00127286405921e-02,0.909987271359408
9862-KJTYK,Male,0,No,Yes,19,DSL,No,No,No,No,No,No,Month-to-month,Yes,25.35,566.1,No,0.211247872991152,0.788752127008848
3129-AAQOU,Female,0,Yes,Yes,19,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,25.6,485.9,No,0.127591417769806,0.872408582230194
1396-QWFBJ,Female,0,Yes,Yes,21,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,74.05,1565.7,Yes,0.385961465969697,0.614038534030303
5299-SJCZT,Male,0,No,No,3,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,101.55,298.35,Yes,0.874447822319159,0.125552177680841
2018-PZKMU,Male,0,Yes,Yes,9,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,103.1,970.45,No,0.52059954267849,0.47940045732151
7392-YYPYJ,Male,0,No,No,22,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,100.65,2415.95,No,0.50518929661811,0.49481070338189
2898-LSJGD,Female,0,Yes,Yes,21,DSL,Yes,No,Yes,No,Yes,Yes,Oneyear,Yes,55.95,1157.05,Yes,0.140331751720601,0.859668248279399
9348-YVOMK,Male,0,No,No,4,DSL,No,No,No,No,No,No,Month-to-month,Yes,44.8,176.2,No,0.356073273054007,0.643926726945993
4521-YEEHE,Female,0,Yes,No,18,Fiberoptic,No,No,No,Yes,Yes,No,Month-to-month,Yes,88.85,1594.75,No,0.455874964400799,0.544125035599201
3786-WOVKF,Female,1,Yes,No,72,Fiberoptic,Yes,Yes,No,No,Yes,Yes,Oneyear,Yes,106.85,7677.4,No,0.173060027882942,0.826939972117058
6086-ESGRL,Female,0,No,No,1,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,No,80.15,80.15,Yes,0.785792527643001,0.214207472356999
5816-SCGFC,Female,1,No,No,7,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,51.3,419.35,No,0.333124827171471,0.666875172828529
2773-OVBPK,Male,0,Yes,No,67,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,111.3,7567.2,No,0.150813798237068,0.849186201762932
5206-XZZQI,Male,0,No,No,53,Fiberoptic,No,Yes,No,Yes,No,No,Month-to-month,Yes,80.6,4348.1,No,0.127440263445545,0.872559736554455
5759-RCVCB,Female,0,No,No,3,DSL,No,No,No,No,Yes,No,Month-to-month,No,35.2,108.95,Yes,0.224760528448723,0.775239471551277
8938-UMKPI,Female,0,No,No,47,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,106.4,5127.95,Yes,0.230934384486315,0.769065615513685
0991-BRRFB,Male,0,No,No,18,DSL,Yes,No,No,No,No,No,Month-to-month,No,49.4,874.8,Yes,0.123061567561111,0.876938432438889
3882-IYOIJ,Female,0,Yes,Yes,60,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,115.25,6758.45,No,0.140670111009347,0.859329888990653
8749-TZYEC,Male,0,Yes,No,72,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,24.8,1874.3,No,0.156948410421257,0.843051589578743
1755-FZQEC,Male,0,No,No,39,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,19.9,791.15,No,0.136053695221964,0.863946304778036
3115-JPJDD,Female,0,Yes,No,59,Fiberoptic,Yes,No,Yes,No,No,No,Oneyear,Yes,81.25,4639.45,No,0.127270044538994,0.872729955461006
6173-GOLSU,Male,1,Yes,No,67,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,94.65,6079,No,0.206159758931442,0.793840241068558
5275-SQEIZ,Male,0,No,No,1,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,80.85,80.85,Yes,0.840788048186026,0.159211951813974
7950-XWOVN,Male,0,No,No,11,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,34.7,383.55,No,0.206812631250649,0.79318736874935
4390-KYULV,Male,0,Yes,No,3,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,20.55,51.15,Yes,0.167142539321245,0.832857460678755
8849-PRIQJ,Female,0,Yes,Yes,67,Fiberoptic,Yes,No,Yes,Yes,Yes,Yes,Oneyear,Yes,109.4,7281.6,No,0.167207503997548,0.832792496002452
1559-DTODC,Male,0,No,No,19,DSL,No,No,No,No,No,No,Month-to-month,Yes,25.15,468.35,No,0.235467332256451,0.76453266774355
4355-CVPVS,Female,0,Yes,Yes,56,Fiberoptic,No,No,No,No,Yes,Yes,Oneyear,No,88.9,4968,No,0.145977418838266,0.854022581161734
4495-LHSSK,Female,0,No,Yes,18,DSL,Yes,No,No,No,No,No,Month-to-month,No,57.65,992.7,No,0.127405629406392,0.872594370593608
4505-EXZHB,Female,1,No,No,6,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,No,74.4,434.1,Yes,0.699947580296506,0.300052419703494
8788-DOXSU,Male,0,No,No,59,DSL,No,No,Yes,No,No,Yes,Oneyear,Yes,61.35,3645.5,No,0.116963398992913,0.883036601007087
8972-HJWNV,Female,1,Yes,No,7,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,84.55,646.85,Yes,0.831124630482345,0.168875369517655
2920-RNCEZ,Male,0,Yes,Yes,1,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,69.95,69.95,No,0.744181124715129,0.255818875284871
8515-OCTJS,Female,0,No,No,25,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,24.75,692.1,Yes,0.121210779867006,0.878789220132994
9592-ERDKV,Male,0,Yes,No,37,DSL,Yes,No,Yes,No,Yes,Yes,Oneyear,No,79.25,2911.8,No,9.29920211359432e-02,0.907007978864057
4778-IZARL,Male,0,Yes,No,63,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,110.1,6705.7,No,0.139301999899846,0.860698000100154
7008-LZVOZ,Male,0,Yes,Yes,66,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,25.3,1672.35,No,0.131015874969939,0.868984125030061
8868-WOZGU,Male,0,No,No,28,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,105.7,2979.5,Yes,0.429944452359695,0.570055547640305
9365-CSLBQ,Male,0,No,Yes,71,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,24.35,1654.6,No,0.154964965176109,0.845035034823891
5884-FBCTL,Female,0,Yes,Yes,72,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,25.1,1857.85,No,0.158243666552175,0.841756333447826
7130-CTCUS,Male,1,Yes,No,16,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,54.55,825.1,No,0.190217423967044,0.809782576032956
7625-XCQRH,Female,0,No,No,11,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,76.5,837.95,Yes,0.685469904315596,0.314530095684404
